participant_id,SONAId,Condition,ItemId,text_presentation_order,word_index,word,response,position_in_text,line_number,position_in_line,click_count,skipped,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_start_time,experiment_end_time,experiment_duration
YKVBHLLU,emalie,1,42,4,13,,Yes,13,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,14,,Yes,14,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,15,,Yes,15,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,16,,Yes,16,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,17,,Yes,17,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,18,,Yes,18,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,19,,Yes,19,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,20,,Yes,20,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,21,,Yes,21,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,22,,Yes,22,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,23,,Yes,23,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,24,,Yes,24,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,25,,Yes,25,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,26,,Yes,26,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,27,,Yes,27,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,28,,Yes,28,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,29,,Yes,29,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,30,,Yes,30,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,31,,Yes,31,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,32,,Yes,32,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,33,,Yes,33,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,34,,Yes,34,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,35,,Yes,35,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,36,,Yes,36,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,37,,Yes,37,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,38,,Yes,38,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,39,,Yes,39,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,40,,Yes,40,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,41,,Yes,41,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,42,,Yes,42,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,43,,Yes,43,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,44,,Yes,44,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,45,,Yes,45,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,46, when ,Yes,46,4,8,1,0,752,82,82,,,,0.4370,-2.5630,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,42,4,47,,Yes,47,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,1,,No,1,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,2,,No,2,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,3,,No,3,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,4,,No,4,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,5,,No,5,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,6,,No,6,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,7,,No,7,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,8,,No,8,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,9,,No,9,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,10,,No,10,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,11,,No,11,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,12,,No,12,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,13,,No,13,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,14,,No,14,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,15,,No,15,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,16,,No,16,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,17,,No,17,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,18,,No,18,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,19,,No,19,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,20,,No,20,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,21,,No,21,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,22,,No,22,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,23,,No,23,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,24,,No,24,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,25,,No,25,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,26,,No,26,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,27,,No,27,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,28,,No,28,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,29,,No,29,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,30,,No,30,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,31,,No,31,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,32,,No,32,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,33,,No,33,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,34,,No,34,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,35,,No,35,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,36,,No,36,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,37,,No,37,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,38, police ,No,38,3,5,1,0,744,89,89,,,,4.3906,0.3906,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,39,,No,39,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,40,,No,40,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,41,,No,41,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,42,,No,42,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,43,,No,43,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,44,,No,44,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,45,,No,45,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,40,5,46,,No,46,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,1,,Yes,1,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,2,,Yes,2,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,3,,Yes,3,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,4,,Yes,4,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,5,,Yes,5,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,6,,Yes,6,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,7,,Yes,7,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,8,,Yes,8,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,9,,Yes,9,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,10,,Yes,10,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,11,,Yes,11,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,12,,Yes,12,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,13,,Yes,13,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,14,,Yes,14,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,15,,Yes,15,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,16,,Yes,16,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,17,,Yes,17,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,18,,Yes,18,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,19,,Yes,19,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,20,,Yes,20,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,21,,Yes,21,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,22,,Yes,22,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,23,,Yes,23,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,24,,Yes,24,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,25,,Yes,25,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,26,,Yes,26,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,27,,Yes,27,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,28,,Yes,28,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,29,,Yes,29,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,30,,Yes,30,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,31,,Yes,31,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,32,,Yes,32,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,33,,Yes,33,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,34,,Yes,34,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,35,,Yes,35,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,36,,Yes,36,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,37,,Yes,37,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,38,,Yes,38,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,39,,Yes,39,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,40,,Yes,40,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,41,,Yes,41,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,42,,Yes,42,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,43,,Yes,43,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,44,,Yes,44,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,45,,Yes,45,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,46,,Yes,46,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,47,,Yes,47,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,48,,Yes,48,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,49,,Yes,49,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,50, without ,Yes,50,4,7,1,0,699,96,96,,,,0.6672,-3.8328,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,51,,Yes,51,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,52,,Yes,52,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,53,,Yes,53,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,54,,Yes,54,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,55,,Yes,55,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,54,6,56,,Yes,56,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,1,,Yes,1,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,2,,Yes,2,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,3,,Yes,3,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,4,,Yes,4,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,5,,Yes,5,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,6,,Yes,6,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,7,,Yes,7,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
YKVBHLLU,emalie,1,48,7,8,,Yes,8,,,0,1,,,,,,,,,,,Computer Mouse,Left,1970-01-01T00:00:00.629Z,2026-03-16T22:18:08.329Z,1773699487700
